Koichi Aoyagi,saturday-afternoon,2010,4,1,5,"Helping Hands, Saving Hands",/general-conference/2010/04/helping-hands-saving-hands,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2060-elder-koichi-aoyagi-64k-eng.mp3
Bruce A. Carlson,saturday-afternoon,2010,4,1,6,When the Lord Commands,/general-conference/2010/04/when-the-lord-commands,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2070-elder-bruce-a-carlson-64k-eng.mp3
David A. Bednar,saturday-afternoon,2010,4,1,7,Watching with All Perseverance,/general-conference/2010/04/watching-with-all-perseverance,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2080-elder-david-a-bednar-64k-eng.mp3
Jeffrey R. Holland,saturday-afternoon,2010,4,1,8,Place No More for the Enemy of My Soul,/general-conference/2010/04/place-no-more-for-the-enemy-of-my-soul,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2090-elder-jeffrey-r-holland-64k-eng.mp3
Dallin H. Oaks,priesthood,2010,4,2,0,Healing the Sick,/general-conference/2010/04/healing-the-sick,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3010-elder-dallin-h-oaks-64k-eng.mp3
Ronald A. Rasband,priesthood,2010,4,2,1,The Divine Call of a Missionary,/general-conference/2010/04/the-divine-call-of-a-missionary,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3020-elder-ronald-a-rasband-64k-eng.mp3
David L. Beck,priesthood,2010,4,2,2,The Magnificent Aaronic Priesthood,/general-conference/2010/04/the-magnificent-aaronic-priesthood,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3030-david-l-beck-64k-eng.mp3
Dieter F. Uchtdorf,priesthood,2010,4,2,3,Continue in Patience,/general-conference/2010/04/continue-in-patience,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3040-president-dieter-f-uchtdorf-64k-eng.mp3
Henry B. Eyring,priesthood,2010,4,2,4,Act in All Diligence,/general-conference/2010/04/act-in-all-diligence,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3050-president-henry-b-eyring-64k-eng.mp3
Thomas S. Monson,priesthood,2010,4,2,5,Preparation Brings Blessings,/general-conference/2010/04/preparation-brings-blessings,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3060-president-thomas-s-monson-64k-eng.mp3
Dieter F. Uchtdorf,sunday-morning,2010,4,3,0,“You Are My Hands”,/general-conference/2010/04/you-are-my-hands,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4010-president-dieter-f-uchtdorf-64k-eng.mp3
Richard G. Scott,sunday-morning,2010,4,3,1,He Lives! All Glory to His Name!,/general-conference/2010/04/he-lives-all-glory-to-his-name,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4020-elder-richard-g-scott-64k-eng.mp3
Donald L. Hallstrom,sunday-morning,2010,4,3,2,Turn to the Lord,/general-conference/2010/04/turn-to-the-lord,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4030-elder-donald-l-hallstrom-64k-eng.mp3
Cheryl C. Lant,sunday-morning,2010,4,3,3,That Our Children Might See the Face of the Savior,/general-conference/2010/04/that-our-children-might-see-the-face-of-the-savior,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4040-cheryl-c-lant-64k-eng.mp3
Quentin L. Cook,sunday-morning,2010,4,3,4,We Follow Jesus Christ,/general-conference/2010/04/we-follow-jesus-christ,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4050-elder-quentin-l-cook-64k-eng.mp3
Thomas S. Monson,sunday-morning,2010,4,3,5,He Is Risen!,/general-conference/2010/04/he-is-risen,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4060-president-thomas-s-monson-64k-eng.mp3
Russell M. Nelson,sunday-afternoon,2010,4,4,0,Generations Linked in Love,/general-conference/2010/04/generations-linked-in-love,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5010-elder-russell-m-nelson-64k-eng.mp3
Robert D. Hales,sunday-afternoon,2010,4,4,1,Our Duty to God: The Mission of Parents and Leaders to the Rising Generation,/general-conference/2010/04/our-duty-to-god-the-mission-of-parents-and-leaders-to-the-rising-generation,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5020-elder-robert-d-hales-64k-eng.mp3
Bradley D. Foster,sunday-afternoon,2010,4,4,2,Mother Told Me,/general-conference/2010/04/mother-told-me,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5030-elder-bradley-d-foster-64k-eng.mp3
James B. Martino,sunday-afternoon,2010,4,4,3,All Things Work Together for Good,/general-conference/2010/04/all-things-work-together-for-good,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5040-elder-james-b-martino-64k-eng.mp3
Gregory A. Schwitzer,sunday-afternoon,2010,4,4,4,Developing Good Judgment and Not Judging Others,/general-conference/2010/04/developing-good-judgment-and-not-judging-others,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5050-elder-gregory-a-schwitzer-64k-eng.mp3
Francisco J. Viñas,sunday-afternoon,2010,4,4,5,Things Pertaining to Righteousness,/general-conference/2010/04/things-pertaining-to-righteousness,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5060-elder-francisco-j-vinas-64k-eng.mp3
Neil L. Andersen,sunday-afternoon,2010,4,4,6,Tell Me the Stories of Jesus,/general-conference/2010/04/tell-me-the-stories-of-jesus,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5070-elder-neil-l-andersen-64k-eng.mp3
Thomas S. Monson,sunday-afternoon,2010,4,4,7,A Word at Closing,/general-conference/2010/04/a-word-at-closing,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5080-president-thomas-s-monson-64k-eng.mp3
Ann M. Dibb,young-women,2010,4,5,0,Be of a Good Courage,/general-conference/2010/04/be-of-a-good-courage,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0010-ann-m-dibb-64k-eng.mp3
Mary N. Cook,young-women,2010,4,5,1,"Never, Never, Never Give Up!",/general-conference/2010/04/never-never-never-give-up,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0020-mary-n-cook-64k-eng.mp3
Elaine S. Dalton,young-women,2010,4,5,2,Remember Who You Are!,/general-conference/2010/04/remember-who-you-are,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0040-elaine-s-dalton-64k-eng.mp3
Dieter F. Uchtdorf,young-women,2010,4,5,3,Your Happily Ever After,/general-conference/2010/04/your-happily-ever-after,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0050-president-dieter-f-uchtdorf-64k-eng.mp3
Thomas S. Monson,saturday-morning,2009,10,0,0,Welcome to Conference,/general-conference/2009/10/welcome-to-conference,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1010-president-thomas-s-monson-64k-eng.mp3
Richard G. Scott,saturday-morning,2009,10,0,1,To Acquire Spiritual Guidance,/general-conference/2009/10/to-acquire-spiritual-guidance,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1020-elder-richard-g-scott-64k-eng.mp3
Vicki F. Matsumori,saturday-morning,2009,10,0,2,Helping Others Recognize the Whisperings of the Spirit,/general-conference/2009/10/helping-others-recognize-the-whisperings-of-the-spirit,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1030-vicki-f-matsumori-64k-eng.mp3
L. Whitney Clayton,saturday-morning,2009,10,0,3,That Your Burdens May Be Light,/general-conference/2009/10/that-your-burdens-may-be-light,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1040-elder-l-whitney-clayton-64k-eng.mp3
Russell T. Osguthorpe,saturday-morning,2009,10,0,4,Teaching Helps Save Lives,/general-conference/2009/10/teaching-helps-save-lives,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1050-russell-t-osguthorpe-64k-eng.mp3
David A. Bednar,saturday-morning,2009,10,0,5,More Diligent and Concerned at Home,/general-conference/2009/10/more-diligent-and-concerned-at-home,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1060-elder-david-a-bednar-64k-eng.mp3
Dieter F. Uchtdorf,saturday-morning,2009,10,0,6,The Love of God,/general-conference/2009/10/the-love-of-god,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1070-president-dieter-f-uchtdorf-64k-eng.mp3
Dallin H. Oaks,saturday-afternoon,2009,10,1,1,Love and Law,/general-conference/2009/10/love-and-law,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2020-elder-dallin-h-oaks-64k-eng.mp3
Robert D. Hales,saturday-afternoon,2009,10,1,2,"Seeking to Know God, Our Heavenly Father, and His Son, Jesus Christ",/general-conference/2009/10/seeking-to-know-god-our-heavenly-father-and-his-son-jesus-christ,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2030-elder-robert-d-hales-64k-eng.mp3
Jorge F. Zeballos,saturday-afternoon,2009,10,1,3,Attempting the Impossible,/general-conference/2009/10/attempting-the-impossible,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2040-elder-jorge-f-zeballos-64k-eng.mp3
Tad R. Callister,saturday-afternoon,2009,10,1,4,Joseph Smith—Prophet of the Restoration,/general-conference/2009/10/joseph-smith-prophet-of-the-restoration,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2050-elder-tad-r-callister-64k-eng.mp3
Kent D. Watson,saturday-afternoon,2009,10,1,5,Being Temperate in All Things,/general-conference/2009/10/being-temperate-in-all-things,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2060-elder-kent-d-watson-64k-eng.mp3
Neil L. Andersen,saturday-afternoon,2009,10,1,6,“Repent … That I May Heal You”,/general-conference/2009/10/repent-that-i-may-heal-you,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2070-elder-neil-l-andersen-64k-eng.mp3
Boyd K. Packer,saturday-afternoon,2009,10,1,7,Prayer and Promptings,/general-conference/2009/10/prayer-and-promptings,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2080-president-boyd-k-packer-64k-eng.mp3
M. Russell Ballard,priesthood,2009,10,2,0,Fathers and Sons: A Remarkable Relationship,/general-conference/2009/10/fathers-and-sons-a-remarkable-relationship,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3010-elder-m-russell-ballard-64k-eng.mp3
Walter F. González,priesthood,2009,10,2,1,Becoming More Powerful Priesthood Holders,/general-conference/2009/10/becoming-more-powerful-priesthood-holders,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3020-elder-walter-f-gonzalez-64k-eng.mp3
Yoon Hwan Choi,priesthood,2009,10,2,2,I Love Loud Boys,/general-conference/2009/10/i-love-loud-boys,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3030-elder-yoon-hwan-choi-64k-eng.mp3
Dieter F. Uchtdorf,priesthood,2009,10,2,3,Two Principles for Any Economy,/general-conference/2009/10/two-principles-for-any-economy,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3040-president-dieter-f-uchtdorf-64k-eng.mp3
Henry B. Eyring,priesthood,2009,10,2,4,Be Ready,/general-conference/2009/10/be-ready,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3050-president-henry-b-eyring-64k-eng.mp3
Thomas S. Monson,priesthood,2009,10,2,5,"School Thy Feelings, O My Brother",/general-conference/2009/10/school-thy-feelings-o-my-brother,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3060-president-thomas-s-monson-64k-eng.mp3
Henry B. Eyring,sunday-morning,2009,10,3,0,Our Perfect Example,/general-conference/2009/10/our-perfect-example,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4010-president-henry-b-eyring-64k-eng.mp3
L. Tom Perry,sunday-morning,2009,10,3,1,The Past Way of Facing the Future,/general-conference/2009/10/the-past-way-of-facing-the-future,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4020-elder-l-tom-perry-64k-eng.mp3
H. David Burton,sunday-morning,2009,10,3,2,Let Virtue Garnish Your Thoughts,/general-conference/2009/10/let-virtue-garnish-your-thoughts,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4030-bishop-h-david-burton-64k-eng.mp3
Ann M. Dibb,sunday-morning,2009,10,3,3,Hold On,/general-conference/2009/10/hold-on,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4040-ann-m-dibb-64k-eng.mp3
Russell M. Nelson,sunday-morning,2009,10,3,4,"Ask, Seek, Knock",/general-conference/2009/10/ask-seek-knock,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4050-elder-russell-m-nelson-64k-eng.mp3
Thomas S. Monson,sunday-morning,2009,10,3,5,What Have I Done for Someone Today?,/general-conference/2009/10/what-have-i-done-for-someone-today,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4060-president-thomas-s-monson-64k-eng.mp3
Jeffrey R. Holland,sunday-afternoon,2009,10,4,0,Safety for the Soul,/general-conference/2009/10/safety-for-the-soul,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5010-elder-jeffrey-r-holland-64k-eng.mp3
Quentin L. Cook,sunday-afternoon,2009,10,4,1,Stewardship—a Sacred Trust,/general-conference/2009/10/stewardship-a-sacred-trust,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5020-elder-quentin-l-cook-64k-eng.mp3
Brent H. Nielson,sunday-afternoon,2009,10,4,2,A Call to the Rising Generation,/general-conference/2009/10/a-call-to-the-rising-generation,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5030-elder-brent-h-nielson-64k-eng.mp3
Dale G. Renlund,sunday-afternoon,2009,10,4,3,Preserving the Heart’s Mighty Change,/general-conference/2009/10/preserving-the-hearts-mighty-change,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5040-elder-dale-g-renlund-64k-eng.mp3
Michael T. Ringwood,sunday-afternoon,2009,10,4,4,An Easiness and Willingness to Believe,/general-conference/2009/10/an-easiness-and-willingness-to-believe,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5050-elder-michael-t-ringwood-64k-eng.mp3
Joseph W. Sitati,sunday-afternoon,2009,10,4,5,Blessings of the Gospel Available to All,/general-conference/2009/10/blessings-of-the-gospel-available-to-all,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5060-elder-joseph-w-sitati-64k-eng.mp3
D. Todd Christofferson,sunday-afternoon,2009,10,4,6,Moral Discipline,/general-conference/2009/10/moral-discipline,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5070-elder-d-todd-christofferson-64k-eng.mp3
Thomas S. Monson,sunday-afternoon,2009,10,4,7,Closing Remarks,/general-conference/2009/10/closing-remarks,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5080-president-thomas-s-monson-64k-eng.mp3
Julie B. Beck,women's,2009,10,5,0,Relief Society: A Sacred Work,/general-conference/2009/10/relief-society-a-sacred-work,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0010-julie-b-beck-64k-eng.mp3
Silvia H. Allred,women's,2009,10,5,1,Every Woman Needs Relief Society,/general-conference/2009/10/every-woman-needs-relief-society,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0020-silvia-h-allred-64k-eng.mp3
Barbara Thompson,women's,2009,10,5,2,Mind the Gap,/general-conference/2009/10/mind-the-gap,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0030-barbara-thompson-64k-eng.mp3
Henry B. Eyring,women's,2009,10,5,3,The Enduring Legacy of Relief Society,/general-conference/2009/10/the-enduring-legacy-of-relief-society,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0040-president-henry-b-eyring-64k-eng.mp3
Thomas S. Monson,saturday-morning,2009,4,0,0,Welcome to Conference,/general-conference/2009/04/welcome-to-conference,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1010-president-thomas-s-monson-64k-eng.mp3
Robert D. Hales,saturday-morning,2009,4,0,1,Becoming Provident Providers Temporally and Spiritually,/general-conference/2009/04/becoming-provident-providers-temporally-and-spiritually,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1020-elder-robert-d-hales-64k-eng.mp3
Margaret S. Lifferth,saturday-morning,2009,4,0,2,Respect and Reverence,/general-conference/2009/04/respect-and-reverence,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1030-margaret-s-lifferth-64k-eng.mp3
Michael A. Neider,saturday-morning,2009,4,0,3,Revealed Quorum Principles,/general-conference/2009/04/revealed-quorum-principles,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1040-michael-a-neider-64k-eng.mp3
Allan F. Packer,saturday-morning,2009,4,0,4,Finding Strength in Challenging Times!,/general-conference/2009/04/finding-strength-in-challenging-times,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1050-elder-allan-f-packer-64k-eng.mp3
D. Todd Christofferson,saturday-morning,2009,4,0,5,The Power of Covenants,/general-conference/2009/04/the-power-of-covenants,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1060-elder-d-todd-christofferson-64k-eng.mp3
Henry B. Eyring,saturday-morning,2009,4,0,6,Adversity,/general-conference/2009/04/adversity,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1070-president-henry-b-eyring-64k-eng.mp3
M. Russell Ballard,saturday-afternoon,2009,4,1,3,Learning the Lessons of the Past,/general-conference/2009/04/learning-the-lessons-of-the-past,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2040-elder-m-russell-ballard-64k-eng.mp3
Quentin L. Cook,saturday-afternoon,2009,4,1,4,Our Father’s Plan—Big Enough for All His Children,/general-conference/2009/04/our-fathers-plan-big-enough-for-all-his-children,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2050-elder-quentin-l-cook-64k-eng.mp3
Kevin W. Pearson,saturday-afternoon,2009,4,1,5,Faith in the Lord Jesus Christ,/general-conference/2009/04/faith-in-the-lord-jesus-christ,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2060-elder-kevin-w-pearson-64k-eng.mp3
Rafael E. Pino,saturday-afternoon,2009,4,1,6,Faith in Adversity,/general-conference/2009/04/faith-in-adversity,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2070-elder-rafael-e-pino-64k-eng.mp3
Richard G. Scott,saturday-afternoon,2009,4,1,7,Temple Worship: The Source of Strength and Power in Times of Need,/general-conference/2009/04/temple-worship-the-source-of-strength-and-power-in-times-of-need,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2080-elder-richard-g-scott-64k-eng.mp3
Russell M. Nelson,saturday-afternoon,2009,4,1,8,Lessons from the Lord’s Prayers,/general-conference/2009/04/lessons-from-the-lords-prayers,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2090-elder-russell-m-nelson-64k-eng.mp3
Boyd K. Packer,priesthood,2009,4,2,0,Counsel to Young Men,/general-conference/2009/04/counsel-to-young-men,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3010-president-boyd-k-packer-64k-eng.mp3
Richard C. Edgley,priesthood,2009,4,2,1,This Is Your Phone Call,/general-conference/2009/04/this-is-your-phone-call,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3020-bishop-richard-c-edgley-64k-eng.mp3
Claudio R. M. Costa,priesthood,2009,4,2,2,Priesthood Responsibilities,/general-conference/2009/04/priesthood-responsibilities,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3030-elder-claudio-r-m-costa-64k-eng.mp3
Dieter F. Uchtdorf,priesthood,2009,4,2,3,We Are Doing a Great Work and Cannot Come Down,/general-conference/2009/04/we-are-doing-a-great-work-and-cannot-come-down,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3040-president-dieter-f-uchtdorf-64k-eng.mp3
Henry B. Eyring,priesthood,2009,4,2,4,“Man Down!”,/general-conference/2009/04/man-down,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3050-president-henry-b-eyring-64k-eng.mp3
Thomas S. Monson,priesthood,2009,4,2,5,Be Your Best Self,/general-conference/2009/04/be-your-best-self,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3060-president-thomas-s-monson-64k-eng.mp3
Dieter F. Uchtdorf,sunday-morning,2009,4,3,0,The Way of the Disciple,/general-conference/2009/04/the-way-of-the-disciple,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4010-president-dieter-f-uchtdorf-64k-eng.mp3
Neil L. Andersen,sunday-morning,2009,4,3,1,Come unto Him,/general-conference/2009/04/come-unto-him,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4020-elder-neil-l-andersen-64k-eng.mp3
Steven E. Snow,sunday-morning,2009,4,3,2,Get On with Our Lives,/general-conference/2009/04/get-on-with-our-lives,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4030-elder-steven-e-snow-64k-eng.mp3
Barbara Thompson,sunday-morning,2009,4,3,3,His Arm Is Sufficient,/general-conference/2009/04/his-arm-is-sufficient,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4040-barbara-thompson-64k-eng.mp3
Jeffrey R. Holland,sunday-morning,2009,4,3,4,None Were with Him,/general-conference/2009/04/none-were-with-him,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4050-elder-jeffrey-r-holland-64k-eng.mp3
Thomas S. Monson,sunday-morning,2009,4,3,5,Be of Good Cheer,/general-conference/2009/04/be-of-good-cheer,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4060-president-thomas-s-monson-64k-eng.mp3
Dallin H. Oaks,sunday-afternoon,2009,4,4,0,Unselfish Service,/general-conference/2009/04/unselfish-service,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5010-elder-dallin-h-oaks-64k-eng.mp3
David A. Bednar,sunday-afternoon,2009,4,4,1,Honorably Hold a Name and Standing,/general-conference/2009/04/honorably-hold-a-name-and-standing,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5020-elder-david-a-bednar-64k-eng.mp3
Gary E. Stevenson,sunday-afternoon,2009,4,4,2,"Sacred Homes, Sacred Temples",/general-conference/2009/04/sacred-homes-sacred-temples,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5030-elder-gary-e-stevenson-64k-eng.mp3
José A. Teixeira,sunday-afternoon,2009,4,4,3,Gifts to Help Us Navigate Our Life,/general-conference/2009/04/gifts-to-help-us-navigate-our-life,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5040-elder-jose-a-teixeira-64k-eng.mp3
F. Michael Watson,sunday-afternoon,2009,4,4,4,"His Servants, the Prophets",/general-conference/2009/04/his-servants-the-prophets,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5050-elder-f-michael-watson-64k-eng.mp3
L. Tom Perry,sunday-afternoon,2009,4,4,5,“Bring Souls unto Me”,/general-conference/2009/04/bring-souls-unto-me,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5060-elder-l-tom-perry-64k-eng.mp3
Thomas S. Monson,sunday-afternoon,2009,4,4,6,Until We Meet Again,/general-conference/2009/04/until-we-meet-again,https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5070-president-thomas-s-monson-64k-eng.mp3
Ann M. Dibb,young-women,2009,4,5,0,Be Thou an Example of the Believers,/general-conference/2009/04/be-thou-an-example-of-the-believers,https://media2.ldscdn.org/assets/general-young-women-meeting/2009-general-young-women-meeting/2009-03-0010-ann-m-dibb-64k-eng.mp3
Mary N. Cook,young-women,2009,4,5,1,A Virtuous Life—Step by Step,/general-conference/2009/04/a-virtuous-life-step-by-step,https://media2.ldscdn.org/assets/general-young-women-meeting/2009-general-young-women-meeting/2009-03-0020-mary-n-cook-64k-eng.mp3
Elaine S. Dalton,young-women,2009,4,5,2,Come Let Us Go Up to the Mountain of the Lord,/general-conference/2009/04/come-let-us-go-up-to-the-mountain-of-the-lord,https://media2.ldscdn.org/assets/general-young-women-meeting/2009-general-young-women-meeting/2009-03-0040-elaine-s-dalton-64k-eng.mp3
Thomas S. Monson,young-women,2009,4,5,3,May You Have Courage,/general-conference/2009/04/may-you-have-courage,https://media2.ldscdn.org/assets/general-young-women-meeting/2009-general-young-women-meeting/2009-03-0050-president-thomas-s-monson-64k-eng.mp3
Thomas S. Monson,saturday-morning,2008,10,0,0,Welcome to Conference,/general-conference/2008/10/welcome-to-conference,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1010-president-thomas-s-monson-64k-eng.mp3
L. Tom Perry,saturday-morning,2008,10,0,1,Let Him Do It with Simplicity,/general-conference/2008/10/let-him-do-it-with-simplicity,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1020-elder-l-tom-perry-64k-eng.mp3
Silvia H. Allred,saturday-morning,2008,10,0,2,Go Ye Therefore,/general-conference/2008/10/go-ye-therefore,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1030-silvia-h-allred-64k-eng.mp3
Neil L. Andersen,saturday-morning,2008,10,0,3,You Know Enough,/general-conference/2008/10/you-know-enough,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1040-elder-neil-l-andersen-64k-eng.mp3
Marcos A. Aidukaitis,saturday-morning,2008,10,0,4,Because My Father Read the Book of Mormon,/general-conference/2008/10/because-my-father-read-the-book-of-mormon,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1050-elder-marcos-a-aidukaitis-64k-eng.mp3
Dallin H. Oaks,saturday-morning,2008,10,0,5,Sacrament Meeting and the Sacrament,/general-conference/2008/10/sacrament-meeting-and-the-sacrament,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1060-elder-dallin-h-oaks-64k-eng.mp3
Dieter F. Uchtdorf,saturday-morning,2008,10,0,6,The Infinite Power of Hope,/general-conference/2008/10/the-infinite-power-of-hope,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1070-president-dieter-f-uchtdorf-64k-eng.mp3
Joseph B. Wirthlin,saturday-afternoon,2008,10,1,1,"Come What May, and Love It",/general-conference/2008/10/come-what-may-and-love-it,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-2020-elder-joseph-b-wirthlin-64k-eng.mp3
Jeffrey R. Holland,saturday-afternoon,2008,10,1,2,The Ministry of Angels,/general-conference/2008/10/the-ministry-of-angels,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-2030-elder-jeffrey-r-holland-64k-eng.mp3
Gérald Caussé,saturday-afternoon,2008,10,1,3,Even a Child Can Understand,/general-conference/2008/10/even-a-child-can-understand,https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-2040-elder-gerald-causse-64k-eng.mp3
